Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000172,Cheshire and Merseyside ICB - 01X ,ICB sub-locations,Persons,All ages,,,2021 Q1,7.58,,,,,1966,25951,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000173,Staffordshire and Stoke-on-Trent ICB - 05V ,ICB sub-locations,Persons,All ages,,,2021 Q1,12.73,,,,,2320,18225,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000174,Greater Manchester ICB - 01W ,ICB sub-locations,Persons,All ages,,,2021 Q1,8.12,,,,,2944,36266,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000175,Staffordshire and Stoke-on-Trent ICB - 05W ,ICB sub-locations,Persons,All ages,,,2021 Q1,7.83,,,,,2569,32818,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000176,North East and North Cumbria ICB - 00P ,ICB sub-locations,Persons,All ages,,,2021 Q1,9.18,,,,,3373,36737,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000185,Mid and South Essex ICB - 07G ,ICB sub-locations,Persons,All ages,,,2021 Q1,8.32,,,,,1594,19161,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000187,Greater Manchester ICB - 02A ,ICB sub-locations,Persons,All ages,,,2021 Q1,13.36,,,,,3608,27003,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000188,Humber and North Yorkshire ICB - 03Q ,ICB sub-locations,Persons,All ages,,,2021 Q1,5.8,,,,,2045,35269,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000190,West Yorkshire ICB - 03R ,ICB sub-locations,Persons,All ages,,,2021 Q1,7.77,,,,,3555,45743,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000194,Cheshire and Merseyside ICB - 02E ,ICB sub-locations,Persons,All ages,,,2021 Q1,8.43,,,,,2036,24144,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000197,Hertfordshire and West Essex ICB - 07H ,ICB sub-locations,Persons,All ages,,,2021 Q1,12.39,,,,,4522,36507,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000200,Lancashire and South Cumbria ICB - 02G ,ICB sub-locations,Persons,All ages,,,2021 Q1,9.9,,,,,1342,13551,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000201,"Leicester, Leicestershire and Rutland ICB - 04V ",ICB sub-locations,Persons,All ages,,,2021 Q1,12.75,,,,,5203,40812,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000204,Suffolk and North East Essex ICB - 07K ,ICB sub-locations,Persons,All ages,,,2021 Q1,11.29,,,,,3407,30189,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000205,Greater Manchester ICB - 02H ,ICB sub-locations,Persons,All ages,,,2021 Q1,10.81,,,,,4578,42346,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000208,Cheshire and Merseyside ICB - 12F ,ICB sub-locations,Persons,All ages,,,2021 Q1,12.8,,,,,5918,46252,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000212,North East and North Cumbria ICB - 13T ,ICB sub-locations,Persons,All ages,,,2021 Q1,9.23,,,,,5718,61954,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000215,North East and North Cumbria ICB - 01H ,ICB sub-locations,Persons,All ages,,,2021 Q1,10.12,,,,,4342,42896,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000217,Greater Manchester ICB - 14L ,ICB sub-locations,Persons,All ages,,,2021 Q1,9.47,,,,,6538,69021,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000221,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A ",ICB sub-locations,Persons,All ages,,,2021 Q1,11.49,,,,,5390,46922,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000222,"Bristol, North Somerset and South Gloucestershire ICB - 15C ",ICB sub-locations,Persons,All ages,,,2021 Q1,11.17,,,,,9885,88466,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000223,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y ",ICB sub-locations,Persons,All ages,,,2021 Q1,10.65,,,,,6014,56451,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000225,West Yorkshire ICB - 15F ,ICB sub-locations,Persons,All ages,,,2021 Q1,7.74,,,,,6442,83193,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000226,Lancashire and South Cumbria ICB - 02M ,ICB sub-locations,Persons,All ages,,,2021 Q1,9.76,,,,,2220,22756,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000227,Lancashire and South Cumbria ICB - 01E ,ICB sub-locations,Persons,All ages,,,2021 Q1,10.96,,,,,2830,25814,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000228,Lancashire and South Cumbria ICB - 01K ,ICB sub-locations,Persons,All ages,,,2021 Q1,11.94,,,,,4595,38498,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000230,Devon ICB - 15N ,ICB sub-locations,Persons,All ages,,,2021 Q1,10.48,,,,,13878,132389,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000231,"Bath and North East Somerset, Swindon and Wiltshire ICB - 92G ",ICB sub-locations,Persons,All ages,,,2021 Q1,11.44,,,,,10578,92427,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000232,West Yorkshire ICB - 36J ,ICB sub-locations,Persons,All ages,,,2021 Q1,6.55,,,,,4452,67998,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000233,Cheshire and Merseyside ICB - 27D ,ICB sub-locations,Persons,All ages,,,2021 Q1,9.82,,,,,8129,82747,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000234,North East and North Cumbria ICB - 84H ,ICB sub-locations,Persons,All ages,,,2021 Q1,8.32,,,,,6287,75602,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000235,Sussex ICB - 97R ,ICB sub-locations,Persons,All ages,,,2021 Q1,11.37,,,,,6935,60980,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000236,Herefordshire and Worcestershire ICB - 18C ,ICB sub-locations,Persons,All ages,,,2021 Q1,10.48,,,,,9927,94698,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000237,Kent and Medway ICB - 91Q ,ICB sub-locations,Persons,All ages,,,2021 Q1,11.3,,,,,23747,210210,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000238,Lincolnshire ICB - 71E ,ICB sub-locations,Persons,All ages,,,2021 Q1,13.28,,,,,14110,106243,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000239,Norfolk and Waveney ICB - 26A ,ICB sub-locations,Persons,All ages,,,2021 Q1,12.34,,,,,15329,124239,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,2021 Q1,12.07,,,,,13728,113749,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000241,Humber and North Yorkshire ICB - 42D ,ICB sub-locations,Persons,All ages,,,2021 Q1,8.25,,,,,3952,47907,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000243,Nottingham and Nottinghamshire ICB - 52R ,ICB sub-locations,Persons,All ages,,,2021 Q1,9.07,,,,,9985,110108,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,2021 Q1,10.47,,,,,15882,151658,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,2021 Q1,11.05,,,,,15117,136785,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000246,Surrey Heartlands  ICB - 92A ,ICB sub-locations,Persons,All ages,,,2021 Q1,11.83,,,,,12260,103664,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000247,North East and North Cumbria ICB - 16C ,ICB sub-locations,Persons,All ages,,,2021 Q1,9.85,,,,,8916,90513,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000248,Sussex ICB - 70F ,ICB sub-locations,Persons,All ages,,,2021 Q1,13.28,,,,,11878,89428,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000249,"Bedfordshire, Luton and Milton Keynes ICB - M1J4Y ",ICB sub-locations,Persons,All ages,,,2021 Q1,11.18,,,,,11004,98390,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000251,Coventry and Warwickshire ICB - B2M3M ,ICB sub-locations,Persons,All ages,,,2021 Q1,10.87,,,,,11478,105548,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000252,Frimley ICB - D4U1Y ,ICB sub-locations,Persons,All ages,,,2021 Q1,11.22,,,,,8149,72640,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000253,Hampshire and Isle Of Wight ICB - D9Y0V ,ICB sub-locations,Persons,All ages,,,2021 Q1,11.84,,,,,19198,162163,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000254,West Yorkshire ICB - X2C4Y ,ICB sub-locations,Persons,All ages,,,2021 Q1,7.84,,,,,4146,52914,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000255,North East London ICB - A3A8R ,ICB sub-locations,Persons,All ages,,,2021 Q1,11.04,,,,,19558,177158,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000256,North West London ICB - W2U3Z ,ICB sub-locations,Persons,All ages,,,2021 Q1,11.38,,,,,20771,182543,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000257,"Shropshire, Telford and Wrekin ICB - M2L0M ",ICB sub-locations,Persons,All ages,,,2021 Q1,8.33,,,,,4374,52520,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000258,Birmingham and Solihull ICB - 15E ,ICB sub-locations,Persons,All ages,,,2021 Q1,9.52,,,,,12508,131433,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000259,Black Country ICB - D2P2L ,ICB sub-locations,Persons,All ages,,,2021 Q1,7.22,,,,,11006,152468,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000260,Cambridgeshire and Peterborough ICB - 06H ,ICB sub-locations,Persons,All ages,,,2021 Q1,12.59,,,,,13218,104977,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000261,Derby and Derbyshire ICB - 15M ,ICB sub-locations,Persons,All ages,,,2021 Q1,9.21,,,,,10225,110966,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000262,Northamptonshire ICB - 78H ,ICB sub-locations,Persons,All ages,,,2021 Q1,9.24,,,,,8182,88557,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000263,Greater Manchester ICB - 01Y ,ICB sub-locations,Persons,All ages,,,2021 Q1,8.48,,,,,2285,26936,,,Not compared,Not compared,20210100,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",,,E92000001,England,England,Persons,All ages,,,2021 Q2,9.54,,,,,597448,6261283,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E92000001,England,England,Persons,All ages,,,2021 Q2,9.54,,,,,597448,6261283,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000006,South Yorkshire ICB - 02P ,ICB sub-locations,Persons,All ages,,,2021 Q2,6.63,,,,,2138,32248,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000007,Mid and South Essex ICB - 99E ,ICB sub-locations,Persons,All ages,,,2021 Q2,8.37,,,,,2737,32701,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000008,Nottingham and Nottinghamshire ICB - 02Q ,ICB sub-locations,Persons,All ages,,,2021 Q2,6.36,,,,,921,14473,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000014,Lancashire and South Cumbria ICB - 00Q ,ICB sub-locations,Persons,All ages,,,2021 Q2,7.23,,,,,1904,26335,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000015,Lancashire and South Cumbria ICB - 00R ,ICB sub-locations,Persons,All ages,,,2021 Q2,8.99,,,,,2155,23967,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000016,Greater Manchester ICB - 00T ,ICB sub-locations,Persons,All ages,,,2021 Q2,7.43,,,,,2690,36188,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000021,Sussex ICB - 09D ,ICB sub-locations,Persons,All ages,,,2021 Q2,11.29,,,,,2762,24467,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000024,Greater Manchester ICB - 00V ,ICB sub-locations,Persons,All ages,,,2021 Q2,6.76,,,,,1692,25029,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000025,West Yorkshire ICB - 02T ,ICB sub-locations,Persons,All ages,,,2021 Q2,6.29,,,,,1667,26483,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000028,Staffordshire and Stoke-on-Trent ICB - 04Y ,ICB sub-locations,Persons,All ages,,,2021 Q2,10.13,,,,,1751,17282,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000030,Mid and South Essex ICB - 99F ,ICB sub-locations,Persons,All ages,,,2021 Q2,10.1,,,,,2157,21356,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000034,Lancashire and South Cumbria ICB - 00X ,ICB sub-locations,Persons,All ages,,,2021 Q2,9.76,,,,,2317,23738,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000044,South Yorkshire ICB - 02X ,ICB sub-locations,Persons,All ages,,,2021 Q2,6.82,,,,,2498,36614,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000045,Dorset ICB - 11J ,ICB sub-locations,Persons,All ages,,,2021 Q2,10.26,,,,,8473,82598,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000049,Hertfordshire and West Essex ICB - 06K ,ICB sub-locations,Persons,All ages,,,2021 Q2,9.71,,,,,6321,65119,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000050,Lancashire and South Cumbria ICB - 01A ,ICB sub-locations,Persons,All ages,,,2021 Q2,6.7,,,,,2948,44013,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000051,"Leicester, Leicestershire and Rutland ICB - 03W ",ICB sub-locations,Persons,All ages,,,2021 Q2,10.92,,,,,3839,35168,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000052,Humber and North Yorkshire ICB - 02Y ,ICB sub-locations,Persons,All ages,,,2021 Q2,5.56,,,,,2026,36433,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000053,Staffordshire and Stoke-on-Trent ICB - 05D ,ICB sub-locations,Persons,All ages,,,2021 Q2,10.87,,,,,1842,16949,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000062,Gloucestershire ICB - 11M ,ICB sub-locations,Persons,All ages,,,2021 Q2,10.21,,,,,6888,67488,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000068,Cheshire and Merseyside ICB - 01F ,ICB sub-locations,Persons,All ages,,,2021 Q2,7.49,,,,,1277,17049,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000079,Hertfordshire and West Essex ICB - 06N ,ICB sub-locations,Persons,All ages,,,2021 Q2,10.74,,,,,7387,68770,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000080,Greater Manchester ICB - 01D ,ICB sub-locations,Persons,All ages,,,2021 Q2,8.36,,,,,2235,26740,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000085,Humber and North Yorkshire ICB - 03F ,ICB sub-locations,Persons,All ages,,,2021 Q2,5.03,,,,,1759,34993,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000086,Suffolk and North East Essex ICB - 06L ,ICB sub-locations,Persons,All ages,,,2021 Q2,9.26,,,,,4575,49408,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000089,Cornwall and The Isles Of Scilly ICB - 11N ,ICB sub-locations,Persons,All ages,,,2021 Q2,10.37,,,,,6595,63592,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000091,Cheshire and Merseyside ICB - 01J ,ICB sub-locations,Persons,All ages,,,2021 Q2,7.94,,,,,1676,21107,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000097,"Leicester, Leicestershire and Rutland ICB - 04C ",ICB sub-locations,Persons,All ages,,,2021 Q2,9.41,,,,,3282,34894,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000101,Cheshire and Merseyside ICB - 99A ,ICB sub-locations,Persons,All ages,,,2021 Q2,9.1,,,,,5984,65779,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000106,Mid and South Essex ICB - 06Q ,ICB sub-locations,Persons,All ages,,,2021 Q2,10.64,,,,,4839,45473,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000117,Suffolk and North East Essex ICB - 06T ,ICB sub-locations,Persons,All ages,,,2021 Q2,10.15,,,,,4569,45010,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000119,Humber and North Yorkshire ICB - 03H ,ICB sub-locations,Persons,All ages,,,2021 Q2,9.12,,,,,1922,21070,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000122,Humber and North Yorkshire ICB - 03K ,ICB sub-locations,Persons,All ages,,,2021 Q2,10.99,,,,,2239,20380,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000126,Staffordshire and Stoke-on-Trent ICB - 05G ,ICB sub-locations,Persons,All ages,,,2021 Q2,10.47,,,,,3085,29467,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000127,North East and North Cumbria ICB - 99C ,ICB sub-locations,Persons,All ages,,,2021 Q2,8.59,,,,,2423,28208,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000130,North East and North Cumbria ICB - 00L,ICB sub-locations,Persons,All ages,,,2021 Q2,8.41,,,,,3773,44885,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000135,Greater Manchester ICB - 00Y ,ICB sub-locations,Persons,All ages,,,2021 Q2,7.35,,,,,2271,30885,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000136,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q ",ICB sub-locations,Persons,All ages,,,2021 Q2,12.33,,,,,8548,69331,,,Not compared,Not compared,20210200,,,3m
92167,"Percentage of prescribed antibiotic items from cephalosporin, quinolone and co-amoxiclav class by quarter",E92000001,England,E38000137,Hampshire and Isle Of Wight ICB - 10R ,ICB sub-locations,Persons,All ages,,,2021 Q2,9.99,,,,,2158,21594,,,Not compared,Not compared,20210200,,,3m
